,Measured Depth m,MWD Continuous Azimuth dega,Average Hookload kkgf,RGX_RT unitless,"Gas, C1 ppm",MWD Shock Peak m/s2,Bit run number unitless,MWD Continuous Inclination dega,MWD Annulus Pressure kPa,"Gas, Iso-C5 ppm",MWD Shock Rate 1/s,DRILLTM_RT unitless,MWD Gamma Ray (API BH corrected) gAPI,Average Surface Torque kN.m,"Gas, Nor-C4 ppm",BOUNCE_RT unitless,Bit Drill Time h,Gas %,Bit Drill Distance m,Pass Name unitless,CRS1 unitless,Weight on Bit kkgf,Mud Flow In L/min,Rig Mode unitless,Active Tank Volume m3,Average Standpipe Pressure kPa,Mud Temperature Out degC,Rate of Penetration (5ft avg) m/h,Extrapolated Hole TVD m,Mud Density Out g/cm3,"Gas, Iso-C4 ppm",Mud Flow Out % %,MWD Gravity Toolface dega,Corr. Drilling Exponent unitless,NRPM_RT unitless,RHX_RT unitless,Hole Depth (TVD) m,"Gas, Nor-C5 ppm",Lag Depth (TVD) m,AJAM_MWD unitless,Total Bit Revolutions unitless,SHK3TM_RT min,Average Rotary Speed rpm,MWD Equivalent Circulating Density g/cm3,MWD Raw Gamma Ray 1/s,MWD Total Shocks unitless,MWD Stick-Slip PKtoPK RPM rpm,MWD Annulus Temperature degC,Rate of Penetration m/h,"Gas, C3 ppm",MWD Collar RPM rpm,Mud Temperature In degC,MWD Turbine RPM rpm,"Gas, C2 ppm",MWD DNI Temperature degC,Mud Density In g/cm3,MWD Shock Risk unitless,nameWellbore,name,TOFB s,H2S Average ppm,Total SPM 1/min,OSTM s,Elapsed time in-slips s,BHFG unitless,Total Strokes unitless,TOBO s,Inverse ROP s/m,HKLI kkgf,Pump 1 Strokes unitless,HKLO kkgf,Pump 3 Strokes unitless,IMWT g/cm3,Pump 2 Strokes unitless,Total Downhole RPM rpm,Pump 4 Stroke Rate 1/min,Pump 4 Strokes unitless,Bit Depth m,Hole depth (MD) m,Pump Time h,S1AC kPa,EDRT unitless,S2AC kPa,"String weight (rot,avg) kkgf",Total Hookload kkgf,DRET unitless
4602,367.653,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,367.6418352,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,367.735,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,367.724436,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,367.741,133.972,,1001.5,,,2,1.864,2792.37670373319,,,,,,,,,,,,,,,1,,,,62.3632992,367.7311416,,,,,,,738,367.7296176,,,,,,,0.862870053872604,,,,,,,79,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,367.823,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,367.8116088,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,367.894,,,,,0,2,,,,0,,84.578,,,,,,,,,,,1,,,,62.244732,367.8811032,,,,,,0,,367.8820176,,,0,,0,,,22.4,,9,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,367.906,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,367.8954288,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,367.991,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,367.9807728,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,368,,96.4039717699035,,0,,,,,0,,,,3.73000024838015,0,,14711.639648,0,141.4400025144,,,4.59892042271508,4426.50976621744,,62.4099998754374,14528.9993278838,4.0200000000001,,,1.01999999679079,0,0,,0.82,,,368.0299989144,0,368.0299989144,,170803,,212,,,,,,62.8100012784,0,,13.7000000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,368.046,133.972,,1001.5,,,2,1.864,2799.27146102635,,,,,,,,,,,,,,,1,,,,61.9411512,368.0411232,,,,,,,738,368.0344176,,,,,,,0.864667450179796,,,,16.0000000000001,,,79,,3476.563,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,368.076,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.0645928,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,368.162,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.151156,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613,368.198,133.972,,1001.5,,0,2,1.864,,,0,,84.578,,,,,,,,,,,1,,,,61.7668056,368.1910848,,,,,,0,,368.1868176,,,0,,0,,,22.4,,6,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,368.25,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.2389384,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,368.336,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.3245872,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,368.351,133.972,,,,,2,,,,,,82.161,,,,,,,,,,,1,,,,61.6299504,368.3410464,,,,,,,738,368.3392176,,,,,,,,21.76,,,16.0000000000001,,,,,3359.375,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,368.421,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.408712,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,368.503,133.974,,1001.5,,0,2,1.864,2792.37670373319,,0,,,,,,,,,,,,,1,,,,61.6342176,368.491008,,,,,,0,738.5,368.4916176,,,0,,0,,0.860233872622056,,,6,,,,79,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,368.515,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.504724,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,368.595,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.5818384,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,368.656,,,,,,2,,,,,,91.827,,,,,,,,,,,1,,,,61.7274864,368.651028,,,,,,,,368.6440176,,,,,,,,24.32,,,16.0000000000001,,,,,3320.313,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4622,368.68,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.6687064,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623,368.768,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.756184,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,368.808,133.974,,1001.5,,,2,1.864,2806.16621831952,,,,,,,,,,,,,,,1,,,,61.8649512,368.8009896,,,,,,0,,368.7964176,,,,,,,0.865146755861713,,,6,,,,79,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4625,368.857,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.8448808,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,368.948,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,368.9363208,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,368.96,133.974,,,,0,2,,,,0,,,,,,,,,,,,,1,,,,61.7561376,368.9509512,,,,,,,738.5,368.9488176,,,0,,0,,,,,,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,369,,96.8934310493765,,0,,,,,0,,,,3.81000028642145,0,,14769.009766,0,142.4400025464,,,4.10945660731837,4029.959960731,,67.7200012609776,12313.9999420165,4.0200000000001,,,1.01999999679079,0,0,,0.79,,,369.0299986416,0,369.0299986416,,171194,,202,,,,,,62.7599982288,0,,13.7299994444445,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4629,369.034,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.0219696,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,369.113,,,,,,2,,2799.27146102635,,,,86.994,,,,,,,,,,,1,,,,61.6665264,369.1009128,,,,,,0,,369.1012176,,,,,,,0.860713178303973,23.04,,6,16.0000000000001,,,79,,2539.063,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4631,369.116,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.1039608,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,369.198,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.1853424,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,369.265,133.977,,1001.5,,0,2,1.864,,,0,,,,,,,,,,,,,1,,,,61.5275376,369.2609328,,,,,,,739.5,369.2536176,,,0,,0,,,,,,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,369.28,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.2700768,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,369.418,,,,,,2,,2819.95573290586,,,,91.827,,,,,,,,,,,1,,,,61.350144,369.4108944,,,,,,0,,369.4060176,,,,,,,0.868741548476097,24.32,,6,16.0000000000001,,,79,,2500,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,369.451,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.4386312,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,369.533,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.5221464,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4638,369.57,133.978,,1001.5,,0,2,1.864,,,0,,,,,,,,,,,,,1,,,,61.3300272,369.560856,,,,,,,740,369.5584176,,,0,,0,,,,,,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,369.616,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.6041376,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,369.698,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.687348,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,369.722,,,,,,2,,,,,,96.66,,,,,,,,,,,1,,,,61.0328472,369.7108176,,,,,,,,369.7108176,,,,,,,,25.6,,,16.0000000000001,,,78,,2578.125,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,369.777,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.7659864,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,369.86,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.8467584,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,369.875,,,,,0,2,,2771.69243185368,,0,,,,,,,,,,,,,1,,,,60.5512632,369.861084,,,,,,0,,369.8632176,,,0,,0,,0.846693487107876,,,6,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,369.933,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,369.922044,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,370,,95.9349032818315,,0,,,,,0,,,,4.13999959595557,0,,14827.339844,0,143.4299926416,,,5.06798936437948,3434.83007637131,,73.589996313981,9433.00018609595,4.0200000000001,,,1.01999999679079,0,0,,0.81,,,370.0100098896,0,370.0100098896,,171554,,182,,,,,,60.5800018776,0,,13.8100005555557,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,370.015,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.0034256,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,370.027,133.982,,1001.5,,,2,1.864,2771.69243185368,,,,,,,,,,,,,,,1,,,,59.970924,370.0207992,,,,,,0,741,370.0156176,,,,,,,0.845255570062123,,,3,15.0000000000001,,,79,,2578.125,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,370.094,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.0838928,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,370.174,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.1610072,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,370.18,,,,,0,2,,,,0,,94.244,,,,,,,,,,,1,,,,59.3149944,370.1710656,,,,,,,,370.1759424,,,0,,0,,,24.96,,,15.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,370.25,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.2381216,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,370.326,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.315236,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,370.332,133.982,,1001.5,,,2,1.864,2771.69243185368,,,,,,,,,,,,,,,1,,,,58.6243176,370.3210272,,,,,,0,,370.3283424,,,,,,,0.844296958698287,,,6,,,,79,,2578.125,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,370.402,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.3908264,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,370.481,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.4697696,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,370.484,133.985,,,,0,2,,2764.79767456051,,0,,,,,,,,,,,,,1,,,,58.075068,370.4709888,,,,,,,742,370.4807424,,,0,,0,,0.840103033981506,,,,15.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,370.558,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.5471888,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,370.637,,,,,,2,,,,,,89.411,,,,,,,Drilling,,,,1,,,,57.5633088,370.6310088,,,,,,0,,370.6331424,,,,,,,,23.68,,6,,,,79,,2421.875,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,370.71,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.6998936,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,370.789,135.507,,1002,,0,2,0.256,2764.79767456051,,0,,,,,,,,,Drilling,,,,1,,,,57.130188,370.7809704,,,,,,,743.5,370.7855424,,,0,,0,,0.83914442261767,,,,15.0000000000001,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,370.862,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.8492456,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,370.939,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,370.927884,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,370.942,,,,,,2,,,,,,,,,,,,,,,,,1,,,,56.5425336,370.930932,,,,,,0,,370.9300176,,,,,,,,,,6,15.0000000000001,,,79,,2578.125,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,371,,95.6289851653629,,0,,,,,0,,,,4.58999964046061,0,,14893.580078,0,144.4299926736,,,5.36370754922387,3434.40991078096,,75.1399993128204,10072.000121219,4.0200000000001,,,1.01999999679079,0,0,,0.84,,,371.0199890736,0,371.0199890736,,171963,,183,,,,,,54.7900009608,0,,13.9100000000001,,0,,1.02999999088548,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,371.015,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.0028648,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,371.088,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.0769312,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,371.094,,,,,0,2,,2792.37670373319,,0,,91.827,,,,,,,,,,,1,,,,55.883556,371.0808936,,,,,,,,371.0903424,,,0,,0,,0.85028827972226,24.32,,,,,,,,,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,371.161,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.1500832,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,371.237,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.2241496,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,371.246,137.759,,1002,,,2,0.256,,,,,,,,,,,,,,,,1,,,,55.2428664,371.2409136,,,,,,0,744.5,371.2427424,,,,,,,,,,6,15.0000000000001,,,79,,2421.875,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,371.31,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.2991304,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,371.384,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.3722824,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,371.399,,,,,0,2,,2799.27146102635,,0,,89.411,,,,,,,,,,,1,,,,54.845712,371.3908752,,,,,,,,371.3951424,,,0,,0,,0.852205502449932,23.68,,,,,,,,2382.813,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,371.457,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.4463488,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,371.533,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.5213296,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,371.551,137.759,,1002,,,2,0.256,,,,,,,,,,,,,,,,1,,,,54.5625528,371.5408368,,,,,,0,,371.5475424,,,,,,,,,,3,,,,79,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,371.606,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.5941768,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,371.679,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.668548,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,371.704,128.945,,,,0,2,,2785.48194644002,,0,,,,,,,,,,,,,1,,,,54.3040824,371.6907984,,,,,,,746,371.6999424,,,0,,0,,0.844656437959726,,,,15.0000000000001,,,,,3359.375,,,,0,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,371.752,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.7407856,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,371.829,,,,,,2,,,,,,,,,,,,,Drilling,,,,,,,,,,,,,,,,,371.8169856,,,,,,,,,,,,,,,,,,,,,15/9-F-9 - Main Wellbore,17.5 in section Combined SLB and Geoservices Data - MD Log,,,,,,,,,,,,,,,,,,,,,,,,,,,
